fast,mid,atr_rise_bars,trades,win_rate,net_profit,profit_factor,max_dd
6,30,5,355,13.23943661971831,-125.7433102582985,0.8558854430822325,205.61282851658711
6,30,6,172,9.883720930232558,-196.73009424569608,0.5427434660858229,286.39982642960797
6,30,7,85,12.941176470588236,-84.57777779986304,0.6128238123925835,102.2353953139102
6,30,8,39,12.820512820512821,-88.56635727721113,0.2829584742493725,105.7453824429075
7,10,2,3174,26.18147448015123,102.15767782127494,1.0135828607205417,588.99085807353
7,10,3,1858,27.341227125941874,-229.05225490440608,0.9488636153461866,433.5418268221218
7,10,4,1019,28.753680078508342,-190.84555734119863,0.9130165931593188,281.7997239670166
7,10,5,513,28.07017543859649,-23.22298092982436,0.9784739794385884,175.5366490832714
7,10,6,236,31.35593220338983,-89.62471997919471,0.8136176012599295,138.9237638330012
7,10,7,116,33.62068965517241,-46.650930775997494,0.8114359124289781,75.74240284815005
7,10,8,66,28.78787878787879,-86.5492417110109,0.462924921072731,102.21015892691264
7,15,2,2230,18.161434977578477,-519.0590531450082,0.9054786727288786,916.455539998163
7,15,3,1344,19.49404761904762,-459.1951627694708,0.8623365145281009,532.1600112419881
7,15,4,787,20.076238881829735,-681.1186211579006,0.6661671903834568,722.3570061001939
7,15,5,383,21.93211488250653,-169.01695113314963,0.8119269099757875,266.1811432695399
7,15,6,160,19.375,-141.48883091459317,0.6160816200467557,162.1911936149686
7,15,7,77,25.974025974025974,-54.84285114616989,0.7177890880378265,99.40765973911084
7,15,8,38,18.42105263157895,-57.50016130741358,0.48697288943310746,78.06029426088458
7,20,2,1868,16.970021413276232,439.55496424912036,1.0888161172658293,448.0755837057377
7,20,3,1150,17.304347826086957,74.15179816866316,1.0245406697457056,265.35166570205206
7,20,4,656,18.140243902439025,-150.30453321099617,0.9137041091251142,398.5065976761755
7,20,5,351,18.233618233618234,-48.97420902472703,0.9468084574510875,176.74460196312418
7,20,6,157,15.286624203821656,-175.8218905846304,0.6085033390624348,189.93868206569334
7,20,7,74,18.91891891891892,-139.60356870679163,0.43029082769425697,139.60356870679163
7,20,8,33,18.181818181818183,-57.980095313685695,0.42199142436887616,60.14236232428266
7,25,2,1699,14.714537963507945,70.64475748770178,1.0161317198685071,509.3389801630947
7,25,3,1085,15.2073732718894,-436.680489090919,0.8494672634469562,543.3414886355752
7,25,4,653,14.701378254211333,-198.35246721798876,0.880569735096223,342.5671569902322
7,25,5,351,15.66951566951567,-87.94117434118937,0.896661512354234,197.5629280326698
7,25,6,159,13.20754716981132,-192.18620851167748,0.5446215167427755,205.17633472172474
7,25,7,84,15.476190476190476,-57.73970732623826,0.74970835068691,71.48193963450467
7,25,8,40,17.5,-19.193860756047798,0.8513646177410611,50.62776041579957
7,30,2,1492,14.47721179624665,653.8298096002563,1.1736631960049266,305.1055329425103
7,30,3,942,15.286624203821656,409.7106178404638,1.1676208935197152,174.09793909289465
7,30,4,562,14.05693950177936,-220.2196775586653,0.8557534770846035,328.21145472503076
7,30,5,332,14.156626506024097,-194.3935281376099,0.7783232837298157,263.84034051909464
7,30,6,158,12.658227848101266,-202.89168615895483,0.5855053479027449,233.20273167827713
7,30,7,63,15.873015873015873,-61.271897716154,0.6899852793148625,93.76561466296903
7,30,8,37,8.108108108108109,-91.33779309587982,0.3280912466229512,107.08133932822079
8,10,2,3358,29.273377010125074,636.2387699872198,1.085286112704903,306.3171338560853
8,10,3,1989,30.316742081447963,62.85399338876499,1.014575967922478,317.7903286676957
8,10,4,1095,32.23744292237443,-137.75953230463227,0.9395202519160188,342.965625094006
8,10,5,556,33.273381294964025,-81.17886241538724,0.9280436953014419,161.50630057220042
8,10,6,235,37.87234042553192,0.9488223898743513,1.0023377427179265,72.29925012759588
8,10,7,111,36.03603603603604,-8.999161706144548,0.9565046004443173,63.63606262528947
8,10,8,51,27.45098039215686,-60.787860968584255,0.4747798131064073,67.64700483614024
8,15,2,2149,18.5202419730107,-123.33907638133485,0.9765059434491059,779.6711454376587
8,15,3,1291,19.364833462432223,-387.0807314562407,0.8783434768697045,563.8223797584981
8,15,4,751,19.70705725699068,-430.0351840795222,0.7749102239224163,467.5124448606134
8,15,5,385,20.25974025974026,-181.69426145695718,0.8131725154241833,295.4441649088376
8,15,6,163,18.404907975460123,-37.08575301666053,0.9167745192569945,119.01182594844954
8,15,7,78,20.512820512820515,-109.27497937247205,0.5308173330304174,128.3109250573914
8,15,8,37,18.91891891891892,-42.97223281055443,0.5919540241079404,50.534577499657644
8,20,2,1814,17.5303197353914,249.66805520192486,1.052390935081489,427.6187550457562
8,20,3,1096,17.7007299270073,-182.1055043039113,0.9390559227698184,423.4997102212956
8,20,4,659,18.361153262518968,-159.57789510614543,0.9079376654219309,360.6201087042857
8,20,5,365,19.17808219178082,-9.29867383895288,0.9905918974517519,292.7329648100608
8,20,6,156,17.94871794871795,-53.71200609251218,0.8815068314230317,146.7861881684771
8,20,7,71,18.309859154929576,-101.88635169754252,0.5689290727083012,100.66415722933391
8,20,8,36,13.88888888888889,-51.12442152589301,0.590002336108701,67.75338754701136
8,25,2,1619,15.3798641136504,89.57489426803545,1.0225771339622536,416.64722472677954
8,25,3,1013,15.399802566633761,-618.3331167980087,0.7580234479145738,721.284641806908
