fast,slow,mid,trades,win_rate,net_profit,profit_factor,max_dd
8,25,20,5428,37.251289609432575,7614.139999999992,1.3080000469232311,450.9100000000017
8,30,10,4672,35.595034246575345,6221.140000000005,1.26387138669543,844.8299999999999
8,30,15,4778,35.60066973629134,6705.940000000008,1.2807868634453354,879.6099999999997
8,30,20,4754,35.59108119478334,6538.490000000007,1.273550548043265,879.6099999999997
8,30,25,4732,35.798816568047336,6666.400000000007,1.2805279972529602,863.9700000000003
8,35,10,4197,35.16797712651894,5336.239999999994,1.2327496679671734,1166.7799999999997
8,35,15,4302,34.89074848907485,5290.699999999995,1.2271822606582259,1165.4300000000003
8,35,20,4290,35.10489510489511,5399.989999999997,1.232482917855453,1193.7699999999995
8,35,25,4267,34.98945394891024,5351.139999999995,1.2312191728438002,1201.5299999999997
8,35,30,4246,34.99764484220443,5388.089999999996,1.2332708459606891,1201.5299999999997
8,40,10,3897,34.6676930972543,4362.179999999991,1.1949336327971907,1007.3399999999956
8,40,15,3969,34.593096497858404,4350.99999999999,1.1927500124040455,1007.3399999999956
8,40,20,3955,34.664981036662454,4429.38999999999,1.1969670895149713,955.3999999999951
8,40,25,3934,34.672089476359936,4557.6099999999915,1.204116812459804,955.3999999999951
8,40,30,3936,34.5020325203252,4398.979999999991,1.1957090626298537,955.3999999999951
8,45,10,3614,34.4770337576093,4406.279999999981,1.2114289114262233,867.5799999999963
8,45,15,3701,34.504188057281816,5176.579999999978,1.2452324544137123,735.7099999999991
8,45,20,3683,34.56421395601412,4977.059999999977,1.2359667384309172,750.3999999999996
8,45,25,3661,34.608030592734224,4409.179999999976,1.2095776249250765,902.170000000001
8,45,30,3658,34.472389283761615,3987.479999999976,1.1892111835165495,812.3000000000002
9,20,10,6100,38.31147540983606,6278.860000000008,1.243144820578434,400.5299999999979
9,20,15,6341,38.16432739315565,6874.7100000000055,1.257663903643503,465.4299999999953
9,25,10,5042,37.84212614042047,6552.269999999993,1.27820487127186,693.7299999999968
